Main,Sub,SubSub,CuisineLink,Depth,MentionedFoods
European cuisine,South Eastern European cuisine,,Transylvanian_Saxon_cuisine,2,"['Cheese', 'Apple pie', 'Meat', 'Apple', 'Soup', 'Pie', 'Lebkuchen', 'Vanilla', 'Cake']"
European cuisine,Southern European cuisine,,Gibraltarian_cuisine,1,"['Pork', 'Cheese', 'Butter', 'Eggs', 'Sprinkles', 'Bacon', 'Meat', 'Spinach', 'Beef', 'Pancake', 'Pie', 'Bolognese sauce', 'Bread', 'Pasta', 'Cake']"
European cuisine,Southern European cuisine,,Greek_cuisine,1,"['Tomato soup', 'Pork', 'Fried egg', 'Milk', 'Pear', 'Croquette', 'Steak', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Apple pie', 'Sausage', 'Eggs', 'Boiled egg', 'Fish', 'Grains', 'Mashed potatoes', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Corn', 'Croissant', 'Spinach', 'Beef', 'Pancake', 'Cherry', 'Poultry', 'Yogurt', 'Soup', ""McDonald's"", 'Peach', 'Pudding', 'Seafood', 'Pie', 'Mayonnaise', 'Fruits', 'Feta', 'Chocolate cake', 'Ribs', 'Chicken soup', 'Bread', 'Watermelon', 'Pasta', 'Asparagus', 'Garlic bread', 'Chocolate', 'French onion soup', 'Vanilla', 'Stew', 'Jam', 'Spaghetti', 'Pumpkin pie', 'Curry', 'Cake', 'Toast', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Macedonian_cuisine_(Greek),2,"['Pork', 'Kiwifruit', 'Milk', 'Pear', 'Croquette', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Meatball', 'Fish', 'Breakfast cereal', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Ice cream', 'Spinach', 'Beef', 'Cherry', 'Yogurt', 'Soup', 'Peach', 'Pudding', 'Pie', 'Fruits', 'Feta', 'Cereal', 'Bread', 'Pasta', 'Chocolate', 'Stew', 'Sauerkraut', 'Cake']"
European cuisine,Southern European cuisine,,Cretan_cuisine,2,"['Pork', 'Rice', 'Omelette', 'Cheese', 'Fish', 'Meat', 'Charcuterie', 'Poultry', 'Yogurt', 'Pie', 'Fruits', 'Flatbread', 'Pasta', 'Stew']"
European cuisine,Southern European cuisine,,Cypriot_cuisine,2,"['Pork', 'Milk', 'Pear', 'Avocado', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Corn', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Charcuterie', 'Yogurt', 'Strawberry', 'Seafood', 'Fruits', 'Feta', 'Flatbread', 'Bread', 'Watermelon', 'Pasta', 'Stew', 'Jam', 'Blackberry', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Cuisine_of_the_Ionian_Islands,2,"['Pork', 'Omelette', 'Cheese', 'Fish', 'Meat', 'Soup', 'Pie', 'Bread', 'Pasta', 'Asparagus']"
European cuisine,Southern European cuisine,,Epirotic_cuisine,2,"['Cheese', 'Butter', 'Pie', 'Feta']"
European cuisine,Southern European cuisine,,Pontic_Greek_cuisine,2,"['Pork', 'Milk', 'Dumplings', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Pierogi', 'Sausage', 'Eggs', 'Fish', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Corn', 'Beef', 'Poultry', 'Yogurt', 'Soup', 'Seafood', 'Pie', 'Fruits', 'French fries', 'Flatbread', 'Bread', 'Pasta', 'Jam', 'Cake', 'Toast']"
European cuisine,Southern European cuisine,,Italian_cuisine,1,"['Tomato soup', 'Pork', 'Kiwifruit', 'Milk', 'Sandwiches', 'Dumplings', 'Panini', 'Croquette', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Carbonara', 'Butter', 'Minestrone', 'Sausage', 'Eggs', 'Parmigiano Reggiano', 'Parmesan', 'Bacon', 'Fried rice', 'Fish', 'Ravioli', 'Pizza', 'Grains', 'Milk chocolate', 'Meat', 'Cabbage', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Poultry', 'Yogurt', 'Soup', 'Seafood', 'Pie', 'Fruits', 'Bolognese sauce', 'French fries', 'Chocolate cake', 'Bread', 'Lasagna', 'Watermelon', 'Pasta', 'Pizza Margherita', 'Asparagus', 'Chocolate', 'Vanilla', 'Stew', 'Spaghetti', 'Mozzarella', 'Sauerkraut', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Cuisine_of_Abruzzo,2,"['Pork', 'Milk', 'Rice', 'Cheese', 'Butter', 'Fettuccine', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Cornbread', 'Meat', 'Spinach', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Charcuterie', 'Soup', 'Seafood', 'Cookie', 'Fruits', 'Ribs', 'Waffle', 'Bread', 'Lasagna', 'Pasta', 'Chocolate', 'Goat milk', 'Jam', 'Spaghetti', 'Mozzarella', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Italian-American_cuisine,2,"['Pork', 'Milk', 'Sandwiches', 'Spaghetti and meatballs', 'Steak', 'Turnover', 'Rice', 'Omelette', 'Cheese', 'Carbonara', 'Butter', 'Fettuccine', 'Sausage', 'Eggs', 'Parmigiano Reggiano', 'Parmesan', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Meat', 'Corn', 'Beef', 'Ham', 'Pepperoni', 'Soup', 'Seafood', 'Pie', 'Cookie', 'Bolognese sauce', 'Flatbread', 'Waffle', 'Chicken parmesan', 'Bread', 'Lasagna', 'Pasta', 'Baguette', 'Asparagus', 'Garlic bread', 'Chocolate', 'Submarine sandwich', 'Vanilla', 'Stew', 'Spaghetti', 'Mozzarella', 'Gravy', 'Cake']"
European cuisine,Southern European cuisine,,Arbëreshë_cuisine,2,"['Fish', 'Pie']"
European cuisine,Southern European cuisine,,Cuisine_of_Basilicata,2,"['Pork', 'Milk', 'Pear', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Ravioli', 'Pizza', 'Grains', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Ham', 'Dark chocolate', 'Cherry', 'Soup', 'Raspberry', 'Pie', 'Cookie', 'Fruits', 'Cereal', 'White chocolate', 'Bread', 'Pasta', 'Chocolate', 'Stew', 'Jam', 'Mozzarella', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Calabrian_cuisine,2,"['Pork', 'Pear', 'Cheese', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Ice cream', 'Corn', 'Peach', 'Fruits', 'Bread', 'Pasta', 'Orange']"
European cuisine,Southern European cuisine,,Corsican_cuisine,2,"['Pork', 'Milk', 'Rice', 'Cheese', 'Butter', 'Minestrone', 'Sausage', 'Eggs', 'Bacon', 'Donuts', 'Fish', 'Ravioli', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Ham', 'Pancake', 'Charcuterie', 'Soup', 'Strawberry', 'Pie', 'Fruits', 'Cereal', 'Bread', 'Pasta', 'Goat milk', 'Stew', 'Cake', 'Cheesecake', 'Orange']"
European cuisine,Southern European cuisine,,Roman_cuisine,2,"['Pork', 'Milk', 'Croquette', 'Rice', 'Cheese', 'Carbonara', 'Butter', 'Fettuccine', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Pizza', 'Meat', 'Beef', 'Pie', 'Shaved ice', 'Bread', 'Pasta', 'Stew', 'Spaghetti', 'Mozzarella', 'Carrot']"
European cuisine,Southern European cuisine,,Cuisine_of_Liguria,2,"['Pork', 'Milk', 'Steak', 'Rice', 'Cheese', 'Minestrone', 'Sausage', 'Eggs', 'Fish', 'Ravioli', 'Pizza', 'Meat', 'Cabbage', 'Apple', 'Soup', 'Seafood', 'Cookie', 'Fruits', 'Pasta', 'Chocolate', 'Jam', 'Mozzarella', 'Cake']"
European cuisine,Southern European cuisine,,Lombard_cuisine,2,"['Pork', 'Fried egg', 'Milk', 'Pear', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Minestrone', 'Sausage', 'Eggs', 'Parmigiano Reggiano', 'Bacon', 'Fish', 'Ravioli', 'Grains', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Spinach', 'Beef', 'Soup', 'Peach', 'Strawberry', 'Cookie', 'Fruits', 'Ribs', 'Bread', 'Pasta', 'Asparagus', 'Chocolate', 'Stew', 'Jam', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Cuisine_of_Mantua,3,"['Pork', 'Rice', 'Cheese', 'Parmesan', 'Fish', 'Beef', 'Ribs', 'Bread', 'Pasta', 'Stew', 'Cake']"
European cuisine,Southern European cuisine,,Neapolitan_cuisine,2,"['Pork', 'Milk', 'Spumoni', 'Shrimp and prawn', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Parmesan', 'Meatball', 'Fish', 'Pizza', 'Meat', 'Cabbage', 'Apple', 'Beef', 'Ham', 'Cherry', 'Soup', 'Peach', 'Seafood', 'Pie', 'Fruits', 'Bolognese sauce', 'Scrambled egg', 'Bread', 'Lasagna', 'Watermelon', 'Pasta', 'Pizza Margherita', 'Baguette', 'Chocolate', 'Spaghetti', 'Mozzarella', 'Cake', 'Carrot', 'Orange']"
European cuisine,Southern European cuisine,,Apulian_cuisine,2,"['Milk', 'Pear', 'Croquette', 'Turnover', 'Rice', 'Cheese', 'Carbonara', 'Butter', 'Eggs', 'Fish', 'Pizza', 'Cracker', 'Grains', 'Meat', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Poultry', 'Soup', 'Seafood', 'Fruits', 'Bread', 'Pasta', 'Spaghetti', 'Mozzarella', 'Orange']"
European cuisine,Southern European cuisine,,Sammarinese_cuisine,2,"['Milk', 'Cheese', 'Eggs', 'Bacon', 'Meat', 'Spinach', 'Beef', 'Ham', 'Soup', 'Flatbread', 'Bread', 'Pasta', 'Chocolate', 'Cake']"
European cuisine,Southern European cuisine,,Cuisine_of_Sardinia,2,"['Pork', 'Milk', 'Dumplings', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Ravioli', 'Meat', 'Cabbage', 'Soup', 'Poached egg', 'Seafood', 'Bread', 'Pasta', 'Asparagus', 'Spaghetti', 'Orange']"
European cuisine,Southern European cuisine,,Sicilian_cuisine,2,"['Croquette', 'Rice', 'Cheese', 'Fried rice', 'Fish', 'Pizza', 'Meat', 'Ice cream', 'Spinach', 'Poultry', 'Soup', 'Seafood', 'Pie', 'Fruits', 'Bread', 'Pasta', 'Chocolate', 'Spaghetti', 'Mozzarella', 'Orange']"
European cuisine,Southern European cuisine,,Tuscan_cuisine,2,"['Pork', 'Steak', 'Rice', 'Cheese', 'Carbonara', 'Minestrone', 'Meat', 'Cabbage', 'Beef', 'Soup', 'Fruits', 'Bread', 'Pasta', 'Spaghetti', 'Cake', 'Carrot']"
European cuisine,Southern European cuisine,,Venetian_cuisine,2,"['Duck', 'Pork', 'Milk', 'Pear', 'Panini', 'Rice', 'Cheese', 'Butter', 'Fettuccine', 'Eggs', 'Parmesan', 'Bacon', 'Fish', 'Ravioli', 'Pizza', 'Meat', 'Corn', 'Spinach', 'Beef', 'Soup', 'Pudding', 'Cow milk', 'Seafood', 'Fruits', 'Ribs', 'Bread', 'Pasta', 'Asparagus', 'Vanilla', 'Stew', 'Cake']"
European cuisine,Southern European cuisine,,Maltese_cuisine,1,"['Pork', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Ravioli', 'Pizza', 'Ice cream', 'bagel', 'Soup', 'Flatbread', 'Bread', 'Pasta', 'Chocolate', 'Stew']"
European cuisine,Southern European cuisine,,Monégasque_cuisine,1,"['Shrimp and prawn', 'Steak', 'Rice', 'Apricot', 'Omelette', 'Cheese', 'Butter', 'Eggs', 'Parmesan', 'Fish', 'Ravioli', 'Pizza', 'Meat', 'Apple', 'Croissant', 'Beef', 'Pancake', 'Cherry', 'Poultry', 'Soup', ""McDonald's"", 'Raspberry', 'Strawberry', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'Flatbread', 'Bread', 'Pasta', 'Baguette', 'Asparagus', 'Chocolate', 'Stew', 'Jam', 'Salmon', 'Orange']"
European cuisine,Southern European cuisine,,Occitan_cuisine,1,"['Pork', 'Cheese', 'Butter', 'Fish', 'Meat', 'Cherry', 'Pie', 'Bread']"
European cuisine,Southern European cuisine,,Portuguese_cuisine,1,"['Duck', 'Pork', 'Fried egg', 'Milk', 'Sandwiches', 'Steak', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Grains', 'Breakfast cereal', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Ham', 'Charcuterie', 'Poultry', 'Yogurt', 'Soup', 'Pudding', 'Strawberry', 'Seafood', 'Mayonnaise', 'Fruits', 'Cereal', 'Chicken soup', 'Bread', 'Congee', 'Pasta', 'Asparagus', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Curry', 'Cake', 'Toast', 'Orange']"
European cuisine,Southern European cuisine,,Spanish_cuisine,1,"['Pork', 'Milk', 'Shrimp and prawn', 'Avocado', 'Steak', 'Rice', 'Apricot', 'Omelette', 'Persimmon', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Soup', 'Peach', 'Pudding', 'Cow milk', 'Seafood', 'Mayonnaise', 'Cookie', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Baguette', 'Chocolate', 'Vanilla', 'Goat milk', 'Stew', 'Jam', 'Cake', 'Toast', 'Orange']"
European cuisine,Southern European cuisine,,Andalusian_cuisine,2,"['Pork', 'Shrimp and prawn', 'Fish', 'Meat', 'Ham', 'Seafood', 'Cookie', 'Bread']"
European cuisine,Southern European cuisine,,Asturian_cuisine,2,"['Pork', 'Shrimp and prawn', 'Rice', 'Cheese', 'Eggs', 'Bacon', 'Fish', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Pudding', 'Seafood', 'Fruits', 'Flatbread', 'Bread', 'Stew', 'Salmon', 'Toast']"
European cuisine,Southern European cuisine,,Aragonese_cuisine,2,"['Pizza', 'Ham', 'Cookie', 'Bread', 'Chocolate']"
European cuisine,Southern European cuisine,,Balearic_cuisine,2,"['Pork', 'Milk', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Parmesan', 'Fish', 'Pizza', 'Meat', 'Seafood', 'Mayonnaise', 'Cereal', 'Bread', 'Stew', 'Jam', 'Gravy']"
European cuisine,Southern European cuisine,,Basque_cuisine,2,"['Milk', 'Croquette', 'Steak', 'Omelette', 'Cheese', 'Sausage', 'Fish', 'Meat', 'Ice cream', 'Ham', 'Cherry', 'Soup', 'Seafood', 'Fruits', 'Asparagus', 'Chocolate', 'Stew', 'Cheesecake', 'Toast']"
European cuisine,Southern European cuisine,,Canarian_cuisine,2,"['Pork', 'Milk', 'Pineapple', 'Cheese', 'Fish', 'Meat', 'Cabbage', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Seafood', 'Cookie', 'Fruits', 'Watercress soup', 'Grilled Cheese', 'Chocolate cake', 'Ribs', 'Chocolate', 'Stew', 'Cake', 'Carrot']"
European cuisine,Southern European cuisine,,Cantabrian_cuisine,2,"['Pork', 'Milk', 'Rice', 'Cheese', 'Fish', 'Meat', 'Cabbage', 'Pudding', 'Seafood', 'Stew', 'Jam', 'Salmon']"
European cuisine,Southern European cuisine,,Castilian-Leonese_cuisine,2,"['Pork', 'Milk', 'Cheese', 'Sausage', 'Meat', 'Apple', 'Ham']"
European cuisine,Southern European cuisine,,Castilian-Manchego_cuisine,2,"['Fried egg', 'Milk', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Mashed potatoes', 'Meat', 'Beef', 'Pudding', 'Fruits', 'Bread', 'Stew']"
European cuisine,Southern European cuisine,,Catalan_cuisine,2,"['Pork', 'Milk', 'Shrimp and prawn', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Meat', 'Ham', 'Poultry', 'Soup', 'Seafood', 'Pie', 'Fruits', 'Waffle', 'Cereal', 'White chocolate', 'Bread', 'Pasta', 'Chocolate', 'Stew', 'Jam']"
European cuisine,Southern European cuisine,,Andorran_cuisine,3,"['Pork', 'Milk', 'Shrimp and prawn', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Meat', 'Ham', 'Poultry', 'Soup', 'Seafood', 'Pie', 'Fruits', 'Waffle', 'Cereal', 'White chocolate', 'Bread', 'Pasta', 'Chocolate', 'Stew', 'Jam']"
European cuisine,Southern European cuisine,,Extremaduran_cuisine,2,"['Pork', 'Milk', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Meat', 'Cabbage', 'Ham', 'Cherry', 'Soup', 'Ribs', 'Bread', 'Asparagus', 'Alfajor', 'Goat milk', 'Stew']"
European cuisine,Southern European cuisine,,Galician_cuisine,2,"['Pork', 'Cheese', 'Sausage', 'Meat', 'Soup', 'Bread', 'Cake']"
European cuisine,Southern European cuisine,,Leonese_cuisine,2,"['Pork', 'Cheese', 'Meat', 'Beef', 'Ribs']"
European cuisine,Southern European cuisine,,Cuisine_of_the_Community_of_Madrid,2,"['Pork', 'Fried egg', 'Sausage', 'Eggs', 'Bacon', 'Donuts', 'Meat', 'Beef', 'Ham', 'Soup', 'French fries', 'Bread', 'Stew', 'Cake', 'Toast']"
European cuisine,Southern European cuisine,,Cuisine_of_Minorca,2,"['Pork', 'Milk', 'Shrimp and prawn', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Bacon', 'Boiled egg', 'Fish', 'Meat', 'Cabbage', 'Spinach', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Mayonnaise', 'Cookie', 'Fruits', 'Flatbread', 'Bread', 'Pasta', 'Asparagus', 'Chocolate', 'Stew', 'Jam', 'Gravy', 'Cake', 'Orange']"
European cuisine,Southern European cuisine,,Valencian_cuisine,2,"['Milk', 'Rice', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Apple', 'Seafood', 'Pie', 'Fruits', 'Bread', 'Stew', 'Cake', 'Orange']"
European cuisine,Southern European cuisine,,Sephardic_Jewish_cuisine,1,"['Milk', 'Rice', 'Cheese', 'Eggs', 'Boiled egg', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Pancake', 'Cherry', 'Soup', 'Pudding', 'Pie', 'Cookie', 'Fruits', 'Feta', 'Bread', 'Chocolate', 'Vanilla', 'Stew', 'Cake', 'Orange']"
European cuisine,Western European cuisine,,Belgian_cuisine,1,"['Pork', 'Kiwifruit', 'Milk', 'Sandwiches', 'Pineapple', 'Croquette', 'Avocado', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Cabbage', 'Apple', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Poultry', 'Soup', 'Peach', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Mayonnaise', 'Fruits', 'French fries', 'Waffle', 'Bread', 'Baguette', 'Asparagus', 'Chocolate', 'Stew', 'Jam', 'Spaghetti', 'Curry', 'Carrot', 'Orange']"
European cuisine,Western European cuisine,,Dutch_cuisine,1,"['Pork', 'Fried egg', 'Milk', 'Pear', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Croquette', 'Steak', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Apple pie', 'Sausage', 'Eggs', 'Sprinkles', 'Bacon', 'Fried rice', 'Meatball', 'Fish', 'Cracker', 'Milk chocolate', 'Kruidnoten', 'Mashed potatoes', 'Meat', 'Kebab', 'Cabbage', 'Speculaas', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Ham', 'Dark chocolate', 'Pancake', 'Cherry', 'Yogurt', 'Lumpia', 'Soup', ""McDonald's"", 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Onion rings', 'Pie', 'Mayonnaise', 'Cookie', 'Fruits', 'French fries', 'Waffle', 'White chocolate', 'Bread', 'Asparagus', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Salmon', 'Sauerkraut', 'Curry', 'Gravy', 'Cake', 'Toast', 'Carrot', 'Orange']"
European cuisine,Western European cuisine,,Frisian_cuisine,2,"['Pork', 'Milk', 'Pineapple', 'Dumplings', 'Butter', 'Sausage', 'Eggs', 'Sprinkles', 'Bacon', 'Fish', 'Mashed potatoes', 'Meat', 'Beef', 'Soup', 'Seafood', 'Fruits', 'Bread', 'Chocolate', 'Vanilla', 'Stew', 'Gravy', 'Cake', 'Orange']"
European cuisine,Western European cuisine,,Limburgian_cuisine,2,"['Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meat', 'Beef', 'Ham', 'Pudding', 'Pie', 'French fries', 'Bread', 'Asparagus', 'Stew']"
European cuisine,Western European cuisine,,French_cuisine,1,"['Duck', 'Pork', 'Milk', 'Pear', 'Sandwiches', 'Steak', 'Rice', 'Apricot', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Apple', 'Corn', 'Croissant', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Charcuterie', 'Poultry', 'Yogurt', 'Soup', 'Peach', 'Raspberry', 'Seafood', 'Pie', 'Mayonnaise', 'Fruits', 'Parfait', 'Waffle', 'Bread', 'Pasta', 'Baguette', 'Chocolate', 'Stew', 'Jam', 'Salmon', 'Sauerkraut', 'Curry', 'Cake', 'Carrot']"
European cuisine,Western European cuisine,,Cajun_cuisine,2,"['Duck', 'Pork', 'Shrimp and prawn', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Cornbread', 'Meat', 'Corn', 'Beef', 'Ham', 'Poultry', 'Seafood', 'Mayonnaise', 'Bread', 'Baguette', 'Chocolate', 'Gravy', 'Carrot']"
European cuisine,Western European cuisine,,Haute_cuisine,2,"['Butter', 'Meat']"
European cuisine,Western European cuisine,,Lyonnaise_cuisine,2,"['Pork', 'Milk', 'Cheese', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Ham', 'Roast chicken', 'Charcuterie', 'Poultry', 'Soup', 'Poached egg', 'Peach', 'Raspberry', 'Fruits', 'Goat milk', 'Stew', 'Sauerkraut']"
European cuisine,Western European cuisine,,Nouvelle_cuisine,2,"['Butter', 'Fish', 'Meat', 'Seafood']"
European cuisine,Western European cuisine,,Occitan_cuisine,2,"['Pork', 'Cheese', 'Butter', 'Fish', 'Meat', 'Cherry', 'Pie', 'Bread']"
European cuisine,Western European cuisine,,Cuisine_of_Quebec,2,"['Duck', 'Pork', 'Kiwifruit', 'Burrito', 'Milk', 'Pear', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Avocado', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Ice cream', 'Corn', 'Croissant', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Charcuterie', 'bagel', 'Poultry', 'Soup', 'Raspberry', 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Onion rings', 'Pie', 'Fruits', 'Mac and Cheese', 'Bolognese sauce', 'Grilled Cheese', 'French fries', 'Chocolate cake', 'Cereal', 'Sushi', 'Carrot cake', 'Chowder', 'Poutine', 'Mango', 'Bread', 'Lasagna', 'Watermelon', 'Dragonfruit', 'Asparagus', 'Chocolate', 'Hot dog', 'Stew', 'Spaghetti', 'Salmon', 'Blackberry', 'Cantaloupe', 'Curry', 'Gravy', 'Cake', 'Toast', 'Carrot', 'Orange']"
European cuisine,Western European cuisine,,Cuisine_of_Luxembourg,1,"['Pork', 'Pear', 'Dumplings', 'Cheese', 'Fish', 'Mashed potatoes', 'Meat', 'Apple', 'Ham', 'Pancake', 'Cherry', 'Soup', 'Peach', 'Pudding', 'Pie', 'Pretzel', 'Sauerkraut', 'Cake', 'Toast']"
European cuisine,British Isles cuisine,,British_cuisine,2,"['Duck', 'Pork', 'Milk', 'Sandwiches', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Minestrone', 'Apple pie', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Buffalo wing', 'Pizza', 'Grains', 'Meat', 'Kebab', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Ham', 'Roast chicken', 'Cherry', 'Biryani', 'Soup', 'Peach', 'Pudding', 'Seafood', 'Pie', 'Fruits', 'Butter chicken', 'Peking duck', 'Feta', 'French fries', 'Cereal', 'Carrot cake', 'Bread', 'Asparagus', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Spaghetti', 'Salmon', 'Curry', 'Gravy', 'Cake', 'Cheesecake', 'Toast', 'Carrot', 'Orange', 'Cheddar cheese']"
European cuisine,British Isles cuisine,,Anglo-Indian_cuisine,3,"['Duck', 'Pork', 'Milk', 'Steak', 'Rice', 'Butter', 'Eggs', 'Bacon', 'Boiled egg', 'Fish', 'Meat', 'Soup', 'Pudding', 'Banana', 'Bread', 'Jam', 'Curry', 'Cake', 'Orange']"
European cuisine,British Isles cuisine,,British_Chinese_cuisine,3,"['Duck', 'Chicken balls', 'Fish', 'Pancake', 'Cherry', 'Peking duck', 'French fries', 'Curry']"
European cuisine,British Isles cuisine,,Channel_Islands_cuisine,3,"['Pork', 'Milk', 'Butter', 'Meat', 'Cabbage', 'Apple', 'Soup', 'Seafood', 'Bread', 'Stew', 'Jam', 'Cake']"
European cuisine,British Isles cuisine,,English_cuisine,3,"['Duck', 'Pork', 'Milk', 'Sandwiches', 'Steak', 'Rice', 'Cheese', 'Butter', 'Minestrone', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Fish', 'Pizza', 'Mashed potatoes', 'Breakfast cereal', 'Meat', 'Kebab', 'Apple', 'Ice cream', 'Spinach', 'Beef', 'Roast chicken', 'Poultry', 'Soup', 'Raspberry', 'Pudding', 'Pie', 'Mayonnaise', 'Fruits', 'Feta', 'French fries', 'Cereal', 'Scrambled egg', 'Bread', 'Lasagna', 'Chocolate', 'Stew', 'Jam', 'Spaghetti', 'Curry', 'Cake', 'Toast', 'Carrot', 'Orange']"
European cuisine,British Isles cuisine,,Cornish_cuisine,4,"['Pork', 'Milk', 'Brie', 'Steak', 'Cheese', 'Sausage', 'Fish', 'Meat', 'Apple', 'Blue cheese', 'Ice cream', 'Beef', 'Cherry', 'Pudding', 'Seafood', 'Pie', 'Bread', 'Cornish fairing', 'Jam', 'Blackberry', 'Cake', 'Toast']"
European cuisine,British Isles cuisine,,Cuisine_of_Devon,4,"['Pork', 'Rice', 'Cheese', 'Bacon', 'Fish', 'Meat', 'Apple', 'Ice cream', 'Beef', 'Pudding', 'Seafood', 'Pie', 'Fruits', 'Bread', 'Jam', 'Blackberry']"
European cuisine,British Isles cuisine,,Cuisine_of_Dorset,4,"['Cheese', 'Fish', 'Grains', 'Meat', 'Beef', 'Poultry', 'Pudding', 'Seafood', 'Pie', 'Bread', 'Cake']"
